Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Typology,,Value,CV (%)
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,KENT,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS, (D),
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,KENT,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,4,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,KENT,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"1,340",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,KENT,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,30,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,KENT,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,707,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,KENT,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,15,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,KENT,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"2,704",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,KENT,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,39,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,KENT,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"2,087",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,KENT,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,34,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - ACRES OPERATED, (D),
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - NUMBER OF OPERATIONS,13,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS, (D),
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,8,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS, (D),
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,9,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"1,226",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,44,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,894,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,25,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"3,006",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,44,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"1,366",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,36,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS, (D),
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,NEWPORT,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,8,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - ACRES OPERATED,"1,659",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - NUMBER OF OPERATIONS,20,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,316,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,6,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,859,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,11,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"4,317",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,95,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"1,695",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,75,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"7,856",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,179,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"4,206",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,78,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,775,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,PROVIDENCE,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,5,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - ACRES OPERATED,"4,277",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - NUMBER OF OPERATIONS,39,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"1,725",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,11,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"1,950",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,11,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"2,671",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,44,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"5,628",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,91,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"3,785",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,110,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"2,621",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,56,
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"1,994",
CENSUS,2007,YEAR,,COUNTY,RHODE ISLAND,44,ALL COUNTIES,10,WASHINGTON,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,7,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - ACRES OPERATED,"19,357",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - NUMBER OF OPERATIONS,30,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"21,970",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,44,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"17,006",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,52,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"10,739",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,84,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"18,021",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,136,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"18,504",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,259,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"14,204",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,104,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"67,681",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,64,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - ACRES OPERATED,"4,310",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - NUMBER OF OPERATIONS,7,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"4,811",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,9,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"3,332",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,22,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"3,272",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,42,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"9,060",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,79,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"7,182",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,63,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"4,613",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,3,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,4,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - ACRES OPERATED,"3,550",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - NUMBER OF OPERATIONS,19,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"7,587",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,18,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"7,608",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,29,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"14,781",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,89,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"12,466",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,115,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"14,675",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,158,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"11,225",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,91,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"10,054",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,12,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - ACRES OPERATED,"11,546",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - NUMBER OF OPERATIONS,38,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"8,455",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,15,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"2,709",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,18,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"13,297",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,103,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"7,496",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,92,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"20,561",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,210,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"10,731",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,103,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"8,587",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,12,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - ACRES OPERATED,"1,054",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, (EXCL FAMILY FARMS) - NUMBER OF OPERATIONS,8,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"5,094",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,10,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"1,135",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,5,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"1,957",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,10,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"3,105",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,19,
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,"4,819",
CENSUS,2007,YEAR,,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,9,,,0,,FARM OPERATIONS,FARM OPERATIONS, TYPOLOGY, FAMILY FARMS,18,
